"Date"	"SeriesID"	"value"	"Description"	"Adjustment"
2002-07-01	"A2413073L"	378352000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2002-08-01	"A2413073L"	390512000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2002-09-01	"A2413073L"	403618000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2002-10-01	"A2413073L"	412114000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2002-11-01	"A2413073L"	417709000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2002-12-01	"A2413073L"	422536000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-01-01	"A2413073L"	432621000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-02-01	"A2413073L"	452970000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-03-01	"A2413073L"	484278000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-04-01	"A2413073L"	521514000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-05-01	"A2413073L"	555231000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-06-01	"A2413073L"	580698000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-07-01	"A2413073L"	592908000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-08-01	"A2413073L"	590124000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-09-01	"A2413073L"	576037000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-10-01	"A2413073L"	556668000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-11-01	"A2413073L"	534972000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2003-12-01	"A2413073L"	512743000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-01-01	"A2413073L"	493329000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-02-01	"A2413073L"	475364000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-03-01	"A2413073L"	463818000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-04-01	"A2413073L"	459630000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-05-01	"A2413073L"	459917000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-06-01	"A2413073L"	461112000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-07-01	"A2413073L"	463842000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-08-01	"A2413073L"	467704000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-09-01	"A2413073L"	472085000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-10-01	"A2413073L"	477174000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-11-01	"A2413073L"	480629000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2004-12-01	"A2413073L"	481494000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-01-01	"A2413073L"	474354000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-02-01	"A2413073L"	461997000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-03-01	"A2413073L"	445938000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-04-01	"A2413073L"	430882000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-05-01	"A2413073L"	424005000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-06-01	"A2413073L"	423772000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-07-01	"A2413073L"	424754000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-08-01	"A2413073L"	424717000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-09-01	"A2413073L"	420690000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-10-01	"A2413073L"	412005000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-11-01	"A2413073L"	406806000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2005-12-01	"A2413073L"	412023000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-01-01	"A2413073L"	429755000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-02-01	"A2413073L"	454160000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-03-01	"A2413073L"	470840000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-04-01	"A2413073L"	481439000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-05-01	"A2413073L"	482477000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-06-01	"A2413073L"	477921000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-07-01	"A2413073L"	475860000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-08-01	"A2413073L"	475975000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-09-01	"A2413073L"	493954000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-10-01	"A2413073L"	535034000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-11-01	"A2413073L"	586977000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2006-12-01	"A2413073L"	635710000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-01-01	"A2413073L"	671052000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-02-01	"A2413073L"	690031000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-03-01	"A2413073L"	696853000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-04-01	"A2413073L"	696991000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-05-01	"A2413073L"	698767000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-06-01	"A2413073L"	712452000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-07-01	"A2413073L"	730928000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-08-01	"A2413073L"	742511000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-09-01	"A2413073L"	746934000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-10-01	"A2413073L"	748037000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-11-01	"A2413073L"	763132000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2007-12-01	"A2413073L"	787240000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-01-01	"A2413073L"	802141000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-02-01	"A2413073L"	803679000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-03-01	"A2413073L"	788666000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-04-01	"A2413073L"	761207000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-05-01	"A2413073L"	721817000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-06-01	"A2413073L"	684067000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-07-01	"A2413073L"	660641000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-08-01	"A2413073L"	652214000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-09-01	"A2413073L"	646546000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-10-01	"A2413073L"	625656000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-11-01	"A2413073L"	599181000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2008-12-01	"A2413073L"	570987000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-01-01	"A2413073L"	549761000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-02-01	"A2413073L"	536410000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-03-01	"A2413073L"	535702000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-04-01	"A2413073L"	553150000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-05-01	"A2413073L"	579466000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-06-01	"A2413073L"	603135000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-07-01	"A2413073L"	612656000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-08-01	"A2413073L"	614534000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-09-01	"A2413073L"	611093000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-10-01	"A2413073L"	607809000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-11-01	"A2413073L"	607122000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2009-12-01	"A2413073L"	611925000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-01-01	"A2413073L"	631629000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-02-01	"A2413073L"	657927000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-03-01	"A2413073L"	684719000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-04-01	"A2413073L"	701258000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-05-01	"A2413073L"	709623000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-06-01	"A2413073L"	705990000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-07-01	"A2413073L"	690881000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-08-01	"A2413073L"	669315000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-09-01	"A2413073L"	647640000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-10-01	"A2413073L"	632524000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-11-01	"A2413073L"	622135000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2010-12-01	"A2413073L"	615207000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-01-01	"A2413073L"	609152000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-02-01	"A2413073L"	606184000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-03-01	"A2413073L"	605276000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-04-01	"A2413073L"	603949000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-05-01	"A2413073L"	600835000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-06-01	"A2413073L"	596384000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-07-01	"A2413073L"	596164000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-08-01	"A2413073L"	594867000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-09-01	"A2413073L"	589089000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-10-01	"A2413073L"	574719000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-11-01	"A2413073L"	552170000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2011-12-01	"A2413073L"	530333000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-01-01	"A2413073L"	516357000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-02-01	"A2413073L"	510988000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-03-01	"A2413073L"	511713000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-04-01	"A2413073L"	515869000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-05-01	"A2413073L"	521236000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-06-01	"A2413073L"	530980000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-07-01	"A2413073L"	548370000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-08-01	"A2413073L"	577167000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-09-01	"A2413073L"	615211000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-10-01	"A2413073L"	653879000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-11-01	"A2413073L"	685769000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2012-12-01	"A2413073L"	704689000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-01-01	"A2413073L"	713019000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-02-01	"A2413073L"	712712000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-03-01	"A2413073L"	706864000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-04-01	"A2413073L"	699556000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-05-01	"A2413073L"	696279000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-06-01	"A2413073L"	701579000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-07-01	"A2413073L"	722689000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-08-01	"A2413073L"	753736000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-09-01	"A2413073L"	787797000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-10-01	"A2413073L"	821479000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-11-01	"A2413073L"	852401000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2013-12-01	"A2413073L"	879130000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-01-01	"A2413073L"	902731000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-02-01	"A2413073L"	926447000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-03-01	"A2413073L"	953217000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-04-01	"A2413073L"	979193000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-05-01	"A2413073L"	1003763000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-06-01	"A2413073L"	1020540000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-07-01	"A2413073L"	1024643000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
2014-08-01	"A2413073L"	1022715000	"Investment housing - Purchase for rent or resale by others ;"	"Trend"
